Age,Annual_Income,Spending_Score,Years_as_Customer,Total_Transactions,Returned_Items,Online_Orders,In_Store_Purchases,Product_Ratings,Complaints_Received
43,45402,75,5,22,2,46,34,2.9760599999783532,0
29,95283,96,12,9,3,4,8,1.598023977202284,3
28,72723,91,14,39,5,69,31,4.207923271288802,2
54,81322,94,5,23,3,63,38,4.833253733638173,3
42,76764,52,4,20,1,58,37,4.232233765461883,3
35,54911,81,16,42,2,34,14,2.7242559816234686,1
36,49405,83,7,21,2,4,44,1.0094855878175633,2
40,88122,7,3,27,5,49,45,1.146573842637586,2
55,33447,45,4,5,4,59,36,2.9801405797527156,2
35,83143,59,6,17,4,14,25,3.7179492053612355,2
43,92906,21,3,34,3,90,30,4.278056260629704,0
23,40662,28,1,9,3,96,29,3.3981260435218044,4
21,93001,3,3,34,8,23,1,4.9132525049740154,1
61,88282,14,8,10,6,20,6,2.975112129171323,1
68,34899,2,16,44,7,1,29,3.4001151998291266,0
46,58582,29,7,2,3,82,32,1.9204092926814607,3
51,97471,18,18,47,2,44,47,2.358641926383912,4
34,72213,37,9,25,0,81,38,3.732526956151597,1
60,67830,45,3,3,8,9,46,3.406565334650168,3
60,37066,45,18,34,8,44,37,2.478595519948524,2
33,40712,24,16,7,1,36,19,1.4479278129182318,4
19,95365,46,1,28,3,22,18,2.3704608593738894,4
51,60806,12,16,9,3,44,8,1.1766223596636882,2
25,42210,53,12,11,0,40,21,3.32306890391055,1
30,66972,45,6,29,1,64,31,2.2920619050591053,4
59,64136,32,9,16,7,60,29,2.519394034127278,0
25,74297,18,13,39,5,5,5,3.3003528842430554,0
47,45945,13,12,29,0,64,16,3.3251511924667265,0
49,72477,4,13,13,6,17,36,3.3533732456329863,4
53,43224,23,18,35,6,90,14,2.9663648372119025,1
64,33052,62,19,11,5,39,6,2.952489733715874,3
47,57272,54,19,35,7,37,13,4.284877777064921,1
18,71150,74,19,47,4,44,19,2.8702178125629354,3
60,47316,55,6,8,1,16,29,3.144120642060532,4
56,83389,69,16,7,3,89,17,4.952919506009865,2
34,93332,40,7,5,7,12,21,1.7242002067722293,3
37,37240,14,7,6,7,9,24,3.9056839311259948,3
41,98774,98,19,35,4,89,23,2.8927487069696487,1
67,73175,28,16,30,5,30,30,4.322166719489374,4
39,30565,72,17,11,8,86,48,2.6161302504612283,1
46,46375,80,19,38,9,49,17,2.2119577080816613,4
39,55710,95,16,27,9,83,33,1.8311447785819666,3
61,79895,71,16,21,9,22,17,4.488948620544974,2
26,45174,67,19,14,1,44,13,3.873313852662876,4
54,57597,29,15,49,4,90,3,1.3076018071302236,3
27,68397,61,3,35,8,78,6,3.8539609449449435,2
53,63069,68,15,29,2,37,6,1.1400625245945006,1
54,70274,9,16,24,5,10,0,1.7265056630435165,1
45,68197,17,5,36,3,7,39,3.37119082498701,4
45,78634,49,19,41,3,77,23,2.8540413289337643,4
59,60041,63,10,45,2,12,31,4.361934325740428,4
60,37248,84,13,32,9,85,9,3.4315615130185586,1
38,32203,78,15,6,0,33,8,4.859898249326959,4
41,81986,46,12,10,7,64,38,4.420734189351071,3
59,55370,93,17,20,4,95,2,2.3608611898399516,0
57,65247,13,15,20,1,74,43,4.336603785136637,0
19,30434,45,4,26,0,9,34,4.479741168511255,4
25,92982,53,15,21,0,93,4,4.8788999622576625,3
65,95180,17,17,45,3,75,6,1.0502517094990953,3
44,64474,47,11,23,3,97,11,4.498977219892078,3
39,54644,62,15,46,5,88,22,1.2795812626649505,2
54,68493,50,7,12,6,35,24,3.112463498363956,3
44,33959,43,13,13,0,3,16,2.658654159009845,1
46,77289,68,13,10,9,20,13,4.679526484254385,1
20,41143,84,2,7,1,60,34,2.620607360418021,3
61,69593,75,10,37,2,93,0,3.3841706954390145,0
30,69115,86,18,12,8,37,21,3.767514689376054,2
62,52540,72,5,25,3,75,27,1.0761190263775875,1
27,65481,28,19,2,5,38,22,3.3637250146000963,1
53,52578,45,2,40,1,88,17,3.0719673413195547,1
26,42787,41,4,26,1,53,45,3.3760345584857787,2
44,82879,94,16,40,1,61,44,1.3029762322227563,3
51,40596,97,16,5,4,18,43,1.2222334800891042,2
68,90669,97,17,8,8,1,36,1.7101773497938604,3
18,49930,36,15,42,5,21,2,4.478002702628693,4
49,77950,91,13,45,8,93,13,2.4258842734852744,1
42,48687,84,1,9,5,56,38,2.736130203277299,0
46,82833,33,5,39,8,99,6,2.5606651236167526,2
24,65989,25,1,20,4,2,16,3.8574805202640348,2
66,60183,19,12,11,0,22,5,2.0379022049779674,1
20,50758,47,15,40,5,3,46,1.2735734081211367,1
37,31082,85,4,22,3,27,18,2.5126995736318585,0
37,75891,33,19,16,8,77,14,3.911342140749772,0
47,75810,67,16,42,5,69,38,4.659872125443581,1
52,76901,14,18,38,0,69,4,1.203286256315526,3
52,51563,79,17,42,5,40,14,4.241984483519339,1
66,32775,33,11,10,2,36,44,1.2647206198003382,0
56,45828,42,13,25,2,6,25,2.3226424716699827,1
44,47974,86,9,19,6,76,38,1.0892061124218881,0
43,52388,65,17,4,1,0,44,4.646166795830249,4
31,48615,95,17,19,8,87,12,3.827155980800509,3
34,67886,47,5,3,8,33,30,2.476540928250164,0
35,52838,35,8,17,6,51,12,2.5098263316981826,2
62,70728,84,3,14,8,9,22,3.5593714540058525,2
69,82798,32,6,10,5,59,39,1.3585932194726267,3
46,49622,55,3,6,8,5,31,1.5801945254279404,3
37,43536,54,8,31,9,67,36,4.388896846355475,2
44,97136,76,12,31,1,71,3,1.8092523445076458,4
35,35700,51,4,48,4,47,16,3.906665590821492,4
21,68839,80,2,9,5,78,19,1.9032116112883948,0
18,40248,59,10,12,5,44,45,1.352585268779242,3
67,75291,72,15,44,3,11,10,4.6001294530996635,2
18,47177,14,13,46,3,69,41,4.606691132693076,3
43,49483,18,15,26,4,20,32,3.4212475905030604,2
62,73815,55,19,2,5,95,38,2.848135377622189,2
37,68533,94,18,42,7,95,5,3.211039689660591,0
69,30026,97,13,4,9,90,38,2.632509706897441,3
40,90611,98,1,32,0,74,46,4.028698464033983,4
27,54660,56,16,28,7,85,37,4.018242827659856,3
28,85103,49,8,6,1,35,17,4.275918438956758,2
58,82253,98,6,30,6,86,1,3.0917043174771215,4
58,72082,60,3,28,3,22,40,4.2053674464279265,2
22,46258,53,16,13,7,54,37,1.6228743857753494,3
18,45389,71,2,46,5,26,16,1.12053891956685,2
34,57685,6,2,36,4,97,23,3.5922121943945236,1
39,89220,70,15,10,9,19,29,1.4219040715407125,4
51,57195,86,10,10,9,14,42,3.202679644334051,0
62,51797,8,1,5,4,41,23,3.8844998200042355,1
58,96332,15,15,29,3,3,3,2.628341704909112,2
46,92907,26,1,36,2,28,6,1.1754908488708904,3
21,37188,39,16,12,2,54,14,4.548525601195495,2
22,53696,3,18,22,2,74,29,1.1729801670857936,0
28,32024,57,5,46,6,48,28,4.61901003940513,3
68,65985,10,5,39,7,70,48,1.2105223517022985,4
38,36584,3,10,2,7,74,43,3.9406379938740077,4
52,57044,94,12,14,1,53,44,4.699387048894499,2
29,35285,46,10,10,2,32,12,4.627921254804328,1
43,93115,22,2,48,1,93,39,4.573539631473297,3
68,37370,67,1,3,5,95,38,4.532314492838301,1
36,47903,65,16,8,2,36,28,3.0416389236478323,2
62,62499,97,18,17,5,76,25,3.230763345040807,3
24,52995,19,7,4,3,6,35,3.478869893040583,4
64,65200,62,4,21,9,23,34,4.583793595075327,4
24,43566,98,10,30,9,54,48,4.352641678254128,2
43,67822,57,10,19,5,10,47,4.131914267593299,3
57,81222,95,11,15,2,94,18,3.7028968264428785,2
22,80668,88,3,20,4,77,1,3.4735348879486465,4
38,93853,76,14,42,7,43,13,4.6898674272443195,0
31,84643,13,13,30,2,89,15,1.770576749135388,1
21,52333,16,19,10,8,64,48,1.7709000167421323,2
40,45958,16,10,23,8,5,35,4.929878116342225,0
59,82442,52,15,24,6,30,39,3.212636131956118,4
37,50954,84,8,12,7,42,40,2.933496534535899,2
32,39675,41,17,9,8,11,30,4.402381499304632,4
67,61661,48,6,15,0,64,47,4.399071691135204,4
69,94289,91,7,29,6,51,47,1.7063920654776066,2
62,47184,39,14,18,9,69,48,1.694289227732611,0
46,77963,13,8,20,2,92,34,4.181059060261635,2
25,55822,4,12,1,5,29,21,4.142529728597969,4
58,92303,96,18,3,8,76,20,1.9007467507552231,3
65,35267,98,14,8,9,93,27,4.366040544972687,4
36,82647,43,1,39,7,75,16,2.920204521213516,2
65,92814,81,4,31,1,73,49,2.879956458693722,0
56,66025,88,17,47,3,54,17,4.942774371872826,4
63,30981,93,18,8,4,38,31,3.076858386328075,0
45,73436,46,19,15,9,73,22,1.5481815142580366,0
63,48472,92,4,22,5,81,5,2.120623281530071,1
44,49336,47,6,32,6,5,28,2.334728460318801,0
21,55587,86,8,5,3,55,5,4.833867751624249,4
32,83013,92,15,44,3,7,32,2.0561495366465237,4
52,39665,53,1,44,4,83,47,2.721611757414881,2
54,57097,25,5,9,8,54,31,3.998542197912364,2
18,82474,41,16,41,8,15,16,2.0963852346735625,0
20,55185,3,6,15,0,1,3,3.806568212860441,3
64,60484,77,10,47,4,63,47,1.8300703854265663,4
41,75610,95,10,44,4,10,30,1.970069903397723,0
44,80807,13,5,37,6,87,21,4.9453277495218995,2
57,80907,18,8,33,7,82,26,2.475777637102912,4
53,87389,37,1,22,2,3,20,3.9187444624718326,1
51,55835,43,5,11,0,2,19,4.36025238776173,2
46,83790,34,1,6,1,14,33,2.387409263694739,1
41,39643,81,7,17,5,67,22,2.428678005699162,4
41,48951,55,15,46,5,42,43,4.092353841613768,3
59,45233,52,14,44,4,80,15,3.428005377035296,0
21,43200,85,9,5,4,8,5,2.4470076664911926,0
20,82275,36,8,39,8,24,15,3.998264254049225,3
51,51291,54,8,48,6,64,6,4.454820026366509,0
66,72448,59,3,9,5,65,13,1.940153139830266,0
40,60580,52,4,29,6,54,2,1.0974245355900711,1
69,51346,19,17,23,2,44,32,2.0965882659594572,0
40,40619,12,6,47,6,32,48,3.6979585567988185,1
62,31766,92,2,36,2,21,35,4.661009006507631,0
22,33549,11,9,31,7,41,38,4.452257492780778,0
48,48693,48,14,20,9,75,28,1.8886823957095404,2
58,92019,92,1,23,9,26,38,4.524000666340028,3
23,78328,99,17,7,8,10,3,4.242926880608431,2
54,55301,79,11,46,2,41,38,3.9376038003520963,0
27,74763,16,6,36,6,77,39,3.752907515230928,1
57,50765,71,1,4,7,77,40,4.228369966802145,0
24,74787,47,19,24,2,21,21,4.446918034220431,4
56,37425,67,16,14,5,8,14,4.276445859365841,4
55,42857,31,18,25,6,78,3,1.4873933694380361,4
38,82771,76,11,7,3,96,17,3.8886190770379443,4
37,52444,8,9,15,5,56,43,4.3652168830407465,0
20,71457,89,6,44,6,82,22,1.7428240269946773,4
68,30704,61,2,46,6,30,37,1.8551901772961727,3
39,35452,44,8,13,0,17,3,4.143907897801963,0
64,68862,50,16,19,1,11,3,2.3757168000155744,2
21,91471,35,8,12,0,39,17,2.5988040201092133,0
45,99217,76,8,48,8,44,0,2.5086371101078915,1
29,48300,61,14,26,6,48,31,1.8513300029661957,3
55,39566,85,1,48,6,0,20,4.755177169116698,0
68,37501,90,7,33,2,97,37,4.223439876332927,2
53,31845,55,2,15,4,6,25,2.002156428437274,1
64,69181,66,15,37,1,1,40,1.4243486943835322,1
58,87263,14,18,6,4,85,48,2.490440762787868,2
22,93038,4,4,25,7,3,20,2.661233702899293,2
30,64404,17,18,17,9,44,42,1.0283685376188756,2
40,52564,69,5,43,2,45,28,4.548608625392388,2
67,87435,24,16,36,3,83,40,4.405135553701562,4
47,48227,49,13,46,7,66,42,4.400653151798824,3
54,77475,55,9,9,1,8,31,4.223213015985073,2
42,47215,71,5,28,0,81,3,3.93250369923539,4
65,51699,23,8,35,2,56,12,3.538082783094388,0
44,42454,81,18,3,1,15,34,4.841157029461445,1
68,78217,12,3,11,9,50,26,3.8469196650500552,0
31,51711,11,6,20,1,51,0,3.520980355819423,0
65,45059,75,11,23,3,8,48,4.155300351574278,4
64,78398,98,14,30,5,82,48,1.9850652989332498,4
53,31286,29,19,37,9,5,38,4.868582143943682,2
56,64297,62,7,36,9,43,13,1.0766479067882755,2
33,56485,53,10,44,4,78,36,3.5936198819666987,4
39,89967,48,15,12,3,5,29,1.3083768017291604,3
38,84583,91,6,36,7,4,13,4.413223607581079,2
38,81630,86,6,35,4,92,10,4.8705604787032275,0
25,57086,66,16,34,1,45,30,2.634442919170026,2
66,46484,48,9,4,3,26,27,4.428658786421451,2
33,98623,94,19,24,6,44,26,2.3428853784843353,3
48,89263,59,18,36,3,40,2,1.6376147778240675,4
59,48675,71,5,28,5,89,5,2.1065975730623827,3
27,90664,57,16,39,1,27,38,2.207367857427292,2
49,54680,76,7,2,8,53,18,3.522672150394202,3
51,47077,3,19,43,3,31,40,4.184592151230143,2
26,68174,81,5,5,0,88,33,1.820866189588262,3
34,33491,32,11,28,2,52,27,1.3528250510174122,1
28,76126,8,18,13,6,70,11,1.8866073714772673,1
49,33392,87,7,36,9,29,38,2.1861512896487287,2
27,92257,30,18,9,8,52,9,2.1192586399782334,3
39,97804,15,3,39,5,30,46,1.8798018611802059,2
34,68400,74,5,30,3,11,24,2.864000823128258,3
21,66551,55,13,27,1,8,22,4.423931379243127,4
65,58088,38,16,13,8,97,25,1.4013939984296666,3
69,55465,15,12,42,7,66,18,4.448120107511996,3
64,78155,30,7,39,6,36,37,2.9880337240204633,2
42,35969,46,13,28,1,27,19,3.641872025387697,3
38,38981,64,1,18,1,85,44,4.261468482414326,2
54,51032,26,15,34,7,25,43,2.217307734292454,2
55,84091,78,12,21,8,82,17,4.816938420832316,0
66,54408,67,17,1,8,20,47,1.3349450664729958,2
18,54241,36,5,45,7,9,10,3.110665778222991,3
42,77940,90,17,23,0,79,24,2.0192134751943067,1
68,81105,78,15,34,4,23,42,2.6317851896047295,4
53,91050,31,19,36,6,24,0,2.7954565130582427,3
34,33657,78,1,9,9,51,31,4.658046892475809,3
58,51230,40,4,8,5,89,32,2.766326094563251,3
41,48680,74,3,30,0,0,6,3.7917914791498175,0
19,72340,73,8,48,9,52,30,4.807052690123447,1
57,65950,46,9,36,5,67,25,2.9781303250106577,3
32,37867,42,12,36,3,77,6,2.6332397152859617,2
49,34329,18,5,18,2,23,35,4.891873773407724,1
56,65865,36,9,2,3,26,45,4.3107054198465775,1
23,96940,76,1,11,7,26,23,4.759091632938418,3
18,67869,50,11,36,5,87,4,2.5889009069452458,2
64,96905,61,7,31,8,64,21,3.7852975622372957,1
40,96252,40,14,31,4,38,43,1.998442296971453,4
56,31711,3,3,24,8,76,35,4.463288035481355,2
34,55801,82,11,46,3,83,2,4.73231671068766,1
51,83270,7,17,21,3,35,49,2.071465814915272,1
58,85535,31,18,32,5,75,36,1.419729629114301,2
46,46220,65,19,49,9,68,37,1.802938983500586,0
26,43392,95,18,30,6,4,45,3.5313285223327973,2
30,32246,64,6,8,1,80,5,2.0887331483882337,4
23,50010,77,15,33,3,9,24,3.5544433402420212,0
23,98358,93,7,39,7,15,22,2.4007548060379085,3
37,47234,3,5,1,8,87,11,4.667341770795256,0
69,79451,93,5,33,4,92,27,2.810390735910364,4
20,51784,35,7,42,5,52,43,2.9904878118097318,4
34,59672,15,12,13,9,13,39,2.392259852980404,4
66,31082,21,8,22,6,73,31,1.29215135264309,1
29,41148,62,18,5,6,28,24,2.9745449084474975,0
65,57494,83,18,12,2,27,33,4.097457809314962,4
64,81952,28,17,29,1,16,29,4.812059011423228,0
62,66719,4,11,3,9,68,36,1.306302469142119,0
18,78737,13,15,36,7,65,17,4.1895901056072535,3
34,89453,79,6,47,8,35,34,2.0682457978487174,3
20,69536,51,12,45,7,45,47,4.291268737052321,3
43,80604,48,7,11,7,44,36,2.3680542802679776,1
32,80833,39,8,26,1,8,40,1.4577329593464747,1
53,44039,96,4,2,3,35,5,3.4480768832827886,3
49,97839,67,3,29,5,4,18,4.575617560212699,4
49,77931,94,3,41,7,78,21,1.7263552656972623,2
21,69925,58,10,29,1,72,31,1.087220025004774,1
35,81003,84,15,44,7,88,26,4.535366924750926,2
66,78897,2,13,36,0,49,15,3.791318469501792,1
36,72287,25,19,19,5,27,25,4.23478469754001,0
60,63012,11,8,10,7,26,38,1.2393511843985778,4
69,71783,1,18,11,7,46,3,4.561821090888356,1
52,98315,48,5,7,6,32,15,2.6766241392074117,0
57,76491,48,7,13,6,96,48,4.59046866775391,4
31,88584,10,5,41,9,37,18,1.2596988704140277,1
50,42803,81,19,44,8,7,27,4.539230858436971,4
31,79625,30,17,2,1,3,16,3.6935061568712415,1
51,43698,35,19,30,0,35,44,3.217074024487742,3
21,64560,19,4,22,1,30,1,1.2471232977426472,1
41,45376,53,7,1,2,73,1,3.7536701174505662,1
46,43117,34,6,27,8,48,23,3.391096690735442,0
36,86381,32,14,7,9,40,26,3.9051556841480783,3
23,67956,76,19,1,6,7,3,3.8668672344027044,2
50,78786,81,11,25,4,29,47,2.774937292589159,4
66,96480,6,7,48,4,13,35,1.8187248694109956,2
57,61695,13,3,4,5,44,19,4.6758732780922845,2
36,31511,86,17,30,1,98,11,4.702358346750518,3
18,83233,75,11,8,0,45,27,1.8477252017210422,3
22,52502,64,15,49,0,66,28,3.5226132631903972,3
44,80010,7,7,21,2,92,45,1.8114821437571123,0
33,76489,45,15,4,0,15,32,4.444898047250896,0
23,61949,45,17,4,8,9,48,1.3928532709886117,4
57,98376,85,11,8,9,67,17,4.9607895217957,3
30,97310,65,12,42,4,51,11,3.443447655744707,2
65,99407,94,13,26,8,49,9,1.0916503125527193,4
52,47229,19,11,29,4,67,23,4.5276133233111615,0
36,57385,47,11,16,0,1,46,3.737832787577448,1
29,72176,46,9,19,6,74,16,3.7892893795339386,1
33,33260,29,11,1,6,78,42,2.1001292454748923,4
60,33145,99,4,37,3,74,31,2.3471854269902925,0
27,37802,84,2,34,2,86,24,4.657669381243231,4
42,32263,61,4,29,0,93,6,3.5398319266479206,0
37,56913,65,14,27,6,59,19,1.0678165497058147,3
48,87788,23,5,48,4,49,28,2.3096280416318296,1
21,38155,95,17,45,9,0,18,3.3941729193366763,2
61,30922,51,12,30,0,96,10,1.5920260889464743,3
40,50672,63,6,6,0,36,32,1.3931643989903622,2
19,68526,99,12,36,2,22,49,1.2375394630126073,4
39,75344,22,15,39,2,48,14,3.5223189550063267,1
68,49014,71,19,2,1,81,30,2.2823897029100606,2
54,70324,33,10,42,7,73,12,2.494714623057896,4
25,68698,44,2,14,7,63,47,1.2401614851004226,0
24,53384,7,12,8,5,16,18,3.9520752983377303,3
31,33512,91,12,3,4,70,5,4.06702714900878,0
20,36066,2,7,35,5,14,27,4.317742221503707,3
67,61500,17,1,27,0,50,21,3.606653386246465,1
33,84800,65,18,34,1,26,27,4.093154291590725,2
36,93140,58,3,28,6,8,15,3.308905643472514,0
68,32387,30,5,31,0,63,49,2.966548242583551,0
35,86160,86,15,17,7,62,32,2.039250163983706,2
69,89241,92,10,19,2,84,49,1.2135101177590015,2
33,31799,97,19,42,3,52,40,2.167287866513304,4
25,65548,26,1,44,6,92,44,3.734504852762082,3
50,63895,35,7,11,9,41,47,4.707339680040172,4
66,70379,63,18,9,6,96,25,2.0248549045349242,0
29,75414,75,2,30,1,69,22,3.6793965880516497,2
28,98344,71,19,45,4,88,0,2.912978586642633,1
22,34297,28,10,6,7,34,28,3.5101936718427464,0
44,35008,25,15,14,8,16,7,1.0064873716150977,0
29,46820,61,10,31,4,43,41,1.4906124683933486,3
34,52253,31,10,11,1,90,38,1.868084495296661,4
23,59202,54,12,5,3,42,2,4.573804775189117,3
50,59236,67,8,31,4,88,12,1.16211061310192,0
22,97156,97,14,2,5,75,19,3.278535450724309,2
45,90263,51,2,39,5,43,42,4.714557267330453,1
31,46575,58,17,17,0,37,4,3.608279671485134,3
22,42204,34,6,38,5,40,44,2.9376164893728824,0
50,41952,59,8,46,9,24,11,2.543967118092273,4
67,81142,21,1,36,0,48,47,3.4967807272942295,3
65,63872,56,3,3,4,59,16,2.9215406022735206,0
58,59376,37,15,43,6,1,13,3.8216477714517385,4
36,96084,64,17,29,7,64,25,3.4710983213228856,4
39,41640,19,7,33,4,2,29,3.2696347139358335,1
22,56437,85,14,14,1,92,41,4.827241512100917,2
19,37903,78,3,38,2,13,44,4.342767704850047,1
47,56863,74,18,29,6,44,31,3.4354317634736082,4
64,73381,53,5,23,9,33,29,3.1546009134856354,3
56,58548,71,15,17,3,85,11,3.8957749841589773,2
21,79956,93,6,49,0,35,35,4.215662163882618,4
50,41467,63,3,11,2,14,18,2.1809483461441,2
30,87954,62,18,28,9,36,43,3.667788731661686,3
37,53901,72,3,7,1,9,24,1.5406177629126647,0
24,85983,77,8,45,8,8,32,2.7218052959222785,0
32,53301,19,19,40,0,49,41,4.75374607466313,4
40,99903,75,18,8,8,34,20,2.3051974247031928,4
31,46204,2,15,41,9,45,1,1.6169400353851553,1
40,49755,6,14,29,4,80,36,1.5845834295764027,4
36,89817,29,16,25,5,46,20,2.574914280480946,0
46,32093,41,3,7,5,17,25,1.9007052618359603,0
37,99537,51,15,22,5,24,31,2.707683215942416,1
46,52940,5,19,9,8,34,26,3.8755428155444105,3
41,74040,41,8,11,8,79,16,4.552639061333481,2
35,67322,62,2,34,9,50,3,1.4406661257785047,0
27,39236,30,17,27,6,88,38,4.073632997723465,2
58,33902,62,12,22,2,54,14,1.4139211381727512,4
25,64364,27,19,3,6,15,32,2.517737089189361,4
43,50096,50,11,48,4,87,13,4.9861922890294075,3
46,42020,82,18,40,8,11,25,1.2747109502204488,2
27,88473,52,13,8,7,98,46,1.0915241329142598,0
34,74153,49,14,6,9,58,1,2.334594667083526,1
19,71277,62,12,25,5,72,19,4.804483316570576,0
23,68502,60,15,2,4,36,25,1.0801535781748597,2
22,45675,80,8,16,9,31,1,1.8908460529076692,2
45,54365,54,2,41,1,56,47,3.4126495652928117,0
58,82148,5,8,21,2,82,1,1.935013377607417,0
22,98078,9,5,15,2,21,47,1.215230455258605,3
35,56465,34,2,34,3,44,16,1.2097788166594645,4
43,62286,98,10,47,2,97,17,3.2366373737877185,3
37,84795,36,10,43,6,82,47,3.247575638663942,0
58,70178,95,4,20,5,11,3,3.8258952683304313,0
66,79986,20,4,44,7,81,16,1.5269645263827876,1
44,73201,81,8,31,1,4,32,2.9994067717636073,4
66,73315,84,6,15,1,25,22,3.4037966726167763,1
29,85178,92,15,48,0,90,12,1.8895034334833065,4
24,40745,85,18,28,4,19,6,3.1893706870541183,4
20,35028,83,8,6,6,60,40,3.832953367785639,2
27,78566,63,7,3,8,7,45,4.963362516655948,4
51,73722,67,17,38,4,61,0,3.3856908199235147,0
42,69879,30,19,23,0,53,39,4.444763187699692,4
52,54767,69,2,3,2,79,41,4.3346909979143,3
33,98099,70,12,45,7,57,30,4.761067590577239,2
19,78657,3,19,44,2,65,35,3.8922223879542335,1
41,38498,49,5,8,6,44,24,1.8524016535644008,4
27,55107,42,12,2,9,64,44,2.1923645106406187,1
55,58793,24,17,7,2,4,49,4.1387398543783664,0
39,32696,44,5,17,1,30,40,3.0832909886249404,1
43,83839,1,2,7,9,22,39,2.0052345878263944,4
60,53397,54,4,33,5,20,29,3.6266813590066342,1
56,37704,52,6,36,1,11,37,4.626143605534855,0
44,46442,36,9,47,9,3,20,2.4307594350546777,4
46,93788,79,10,4,4,36,18,3.384979455989774,1
64,39765,38,11,44,4,74,15,3.3260021235260044,1
55,40002,44,2,16,4,8,32,1.50789868053364,0
37,41390,82,9,21,5,25,46,1.3609799564359233,3
44,74436,87,17,18,2,26,5,4.557707078356911,3
58,36641,47,9,46,9,92,41,4.734147565812006,2
37,63709,29,8,46,4,61,36,4.6169671526011165,0
61,69309,51,5,28,7,49,7,2.586619177764126,3
36,45624,41,5,43,3,88,0,2.1504803669340093,1
37,39966,86,6,16,4,81,12,4.768689109617988,0
52,64189,64,16,47,0,93,25,4.531209473896174,1
64,47223,88,1,22,0,71,15,4.279269363044133,1
19,34959,48,9,6,7,1,48,2.3367400047702414,2
47,57257,77,7,30,1,85,38,3.554970445122763,2
51,80802,97,11,45,9,84,46,4.001681103022205,4
39,57215,22,15,28,9,25,45,3.3046171852824195,0
20,85046,99,5,17,6,92,27,3.4080173331979067,3
23,64094,17,19,36,6,68,48,4.0267511315190685,2
32,68669,86,6,12,8,45,22,4.067311926373106,0
44,66126,5,14,40,0,77,6,1.9597946615767743,2
27,46772,61,14,12,1,62,23,2.5626988767423575,3
26,78586,89,11,36,0,98,45,4.1247376865549645,2
50,81943,6,4,40,0,69,7,2.0457900312445685,4
49,98868,53,10,29,3,22,44,4.662375863924462,0
65,79855,81,2,2,7,16,0,4.355573099800088,0
23,52218,95,4,29,9,87,3,4.58182482375164,1
58,87205,17,10,30,7,63,42,2.189199675195165,4
53,34959,59,1,36,8,28,40,1.4204680416221773,2
19,75134,97,14,44,1,51,18,1.4023625215019577,1
46,55874,39,18,25,6,93,21,3.2236301589566336,2
21,31301,54,12,21,3,23,35,2.2223617628308348,4
18,88017,48,19,22,2,34,0,2.0540867340110593,1
36,73319,37,12,10,3,46,18,1.8896215758785835,3
43,52455,48,5,31,3,50,28,3.2483904419510674,0
42,34112,68,4,47,2,1,18,3.192380926977766,4
27,87033,78,13,9,8,20,42,2.689250717967073,4
32,88360,77,18,41,7,39,5,1.5537601409361557,2
39,62145,27,12,39,9,68,24,4.7151792273571385,3
68,62735,88,16,34,1,34,38,2.71174384903212,3
